1295, 1223, 1853, 1372, 13, 1821, 0, 0, 0, 0, 3225, 3373, 0
1231, 1184, 1477, 1740, 23, 1829, 0, 0, 0, 0, 3223, 3335, 0
1211, 1073, 1465, 1705, 36, 1655, 0, 0, 0, 0, 3217, 3311, 0
1321, 920, 1509, 1962, 16, 2007, 0, 0, 0, 0, 3167, 3283, 0
1462, 805, 1377, 1991, 13, 1817, 0, 0, 0, 0, 3159, 3286, 0
1411, 811, 1422, 1892, 24, 1531, 0, 0, 0, 0, 3186, 3315, 0
1287, 1051, 1484, 1705, 9, 1919, 0, 0, 0, 0, 3207, 3393, 0
1405, 813, 1353, 1845, 15, 2015, 0, 0, 0, 0, 3233, 3354, 0
1299, 691, 1475, 1773, 3, 1897, 0, 0, 0, 0, 3216, 3294, 0
1081, 939, 1373, 1517, 0, 2009, 0, 0, 0, 0, 3634, 3406, 0
1143, 938, 1425, 1600, 0, 1360, 0, 0, 0, 0, 3564, 3358, 0
1065, 962, 1425, 1246, 0, 1838, 0, 0, 0, 0, 3511, 3486, 0
1006, 1056, 1540, 1423, 0, 1891, 0, 0, 0, 0, 3502, 3431, 0
930, 1213, 1488, 1624, 33, 2093, 0, 0, 0, 0, 3443, 3163, 0
1138, 1142, 1449, 1681, 5, 2093, 0, 0, 0, 0, 3296, 3313, 0
1049, 1057, 1536, 1701, 28, 2087, 0, 0, 0, 0, 3248, 3255, 0
1033, 954, 1743, 1511, 3, 2123, 0, 0, 0, 0, 3266, 3239, 0
1071, 1067, 1654, 1733, 13, 2107, 0, 0, 0, 0, 3247, 3293, 0
1017, 983, 1735, 2023, 25, 2066, 0, 0, 0, 0, 3197, 3255, 0
1114, 837, 1662, 1807, 10, 2151, 0, 0, 0, 0, 3244, 3189, 0
1254, 827, 1554, 1637, 0, 2096, 0, 0, 0, 0, 3260, 3222, 0
1197, 811, 1462, 1561, 0, 2113, 0, 0, 0, 0, 3317, 3167, 0
732, 628, 741, 1367, 20, 2071, 0, 0, 0, 0, 3253, 3199, 0
1300, 831, 1643, 1887, 23, 2107, 0, 0, 0, 0, 3275, 3189, 0
1333, 821, 1627, 1733, 14, 2109, 0, 0, 0, 0, 3319, 3251, 0
1327, 922, 1654, 1815, 33, 2117, 0, 0, 0, 0, 3271, 3199, 0
1307, 889, 1669, 1844, 31, 2129, 0, 0, 0, 0, 3281, 3179, 0
1315, 847, 1577, 1603, 6, 2116, 0, 0, 0, 0, 3230, 3236, 0
1117, 1020, 1557, 1634, 18, 2084, 0, 0, 0, 0, 3269, 3249, 0
1214, 954, 1429, 1478, 0, 2113, 0, 0, 0, 0, 3283, 3207, 0
1131, 891, 1329, 1454, 0, 2098, 0, 0, 0, 0, 3282, 3203, 0
1480, 1047, 1443, 1874, 25, 2090, 0, 0, 0, 0, 3255, 3219, 0
1409, 851, 1641, 1909, 24, 2099, 0, 0, 0, 0, 3191, 3196, 0
969, 1055, 1071, 1187, 0, 2102, 0, 0, 0, 0, 3309, 3236, 0
923, 1062, 1079, 1171, 0, 2093, 0, 0, 0, 0, 3283, 3219, 0
937, 1055, 1084, 1187, 0, 2140, 0, 0, 0, 0, 3290, 3217, 0
955, 1052, 1075, 1160, 0, 2130, 0, 0, 0, 0, 3269, 3262, 0
1020, 1129, 1190, 1225, 0, 2097, 0, 0, 0, 0, 3271, 3243, 0
999, 1110, 1192, 1243, 0, 2121, 0, 0, 0, 0, 3280, 3275, 0
1411, 1276, 1507, 1791, 24, 2121, 0, 0, 0, 0, 3261, 3231, 0
1289, 986, 1640, 1879, 29, 2111, 0, 0, 0, 0, 3267, 3231, 0
1296, 999, 1659, 1868, 25, 2091, 0, 0, 0, 0, 3263, 3267, 0
1264, 872, 1491, 1477, 0, 2115, 0, 0, 0, 0, 3316, 3245, 0
1279, 901, 1525, 1545, 0, 2116, 0, 0, 0, 0, 3261, 3217, 0
1306, 919, 1526, 1489, 9, 2091, 0, 0, 0, 0, 3275, 3236, 0
1039, 995, 1158, 1119, 0, 2089, 0, 0, 0, 0, 3286, 3244, 0
1056, 1009, 1199, 1230, 0, 2124, 0, 0, 0, 0, 3315, 3229, 0
872, 807, 1039, 1783, 28, 2113, 0, 0, 0, 0, 3274, 3227, 0
1067, 761, 1750, 1941, 31, 2097, 0, 0, 0, 0, 3269, 3231, 0
1183, 735, 1727, 1922, 25, 2105, 0, 0, 0, 0, 3245, 3247, 0