0, 0, 0, 0, 628, 0, 0, 0, 0, 0, 0, 138, 0
0, 0, 0, 0, 631, 0, 0, 0, 0, 0, 0, 167, 0
0, 0, 0, 0, 635, 0, 0, 0, 0, 0, 0, 135, 0
0, 0, 0, 0, 636, 0, 0, 0, 0, 0, 0, 127, 0
0, 0, 0, 0, 633, 0, 0, 0, 0, 0, 0, 131, 0
0, 0, 0, 0, 1034, 0, 0, 0, 0, 0, 0, 107, 0
0, 0, 0, 0, 827, 0, 0, 0, 0, 0, 0, 160, 0
0, 0, 0, 0, 840, 0, 0, 0, 0, 0, 0, 153, 0
0, 0, 0, 0, 812, 0, 0, 0, 0, 0, 0, 132, 0
0, 0, 0, 0, 927, 0, 0, 0, 0, 0, 0, 184, 0
0, 0, 0, 0, 953, 0, 0, 0, 0, 0, 0, 171, 0
0, 0, 0, 0, 906, 0, 0, 0, 0, 0, 0, 155, 0
0, 0, 0, 0, 868, 0, 0, 0, 0, 0, 0, 184, 0
0, 0, 0, 0, 866, 0, 0, 0, 0, 0, 0, 221, 0
0, 0, 0, 0, 895, 0, 0, 0, 0, 0, 0, 215, 0
0, 0, 0, 0, 865, 0, 0, 0, 0, 0, 0, 212, 0
0, 0, 0, 0, 853, 0, 0, 0, 0, 0, 1, 204, 0
0, 0, 0, 0, 884, 0, 0, 0, 0, 0, 0, 163, 0
0, 0, 0, 0, 889, 0, 0, 0, 0, 0, 0, 181, 0
0, 0, 0, 0, 893, 0, 0, 0, 0, 0, 0, 179, 0
0, 0, 0, 0, 892, 0, 0, 0, 0, 0, 0, 178, 0
0, 0, 0, 0, 874, 0, 0, 0, 0, 0, 0, 162, 0
0, 0, 0, 0, 877, 0, 0, 0, 0, 0, 4, 197, 0
0, 0, 0, 0, 863, 0, 0, 0, 0, 0, 3, 198, 0
0, 0, 0, 0, 865, 0, 0, 0, 0, 0, 0, 185, 0
0, 0, 0, 0, 860, 0, 0, 0, 0, 0, 3, 215, 0
0, 0, 0, 0, 879, 0, 0, 0, 0, 0, 0, 193, 0
0, 0, 0, 0, 881, 0, 0, 0, 0, 0, 0, 193, 0
0, 0, 0, 0, 919, 0, 0, 0, 0, 0, 13, 199, 0
0, 0, 0, 0, 918, 0, 0, 0, 0, 0, 13, 151, 0
0, 0, 0, 0, 962, 0, 0, 0, 0, 0, 19, 144, 0
0, 0, 0, 0, 998, 0, 0, 0, 0, 0, 30, 149, 0
0, 0, 0, 0, 980, 0, 0, 0, 0, 0, 45, 145, 0
0, 0, 0, 0, 940, 0, 0, 73, 0, 0, 43, 171, 0
0, 0, 0, 0, 909, 0, 0, 0, 0, 0, 37, 185, 0
0, 0, 0, 0, 849, 0, 0, 0, 0, 0, 15, 203, 0
0, 0, 0, 0, 787, 0, 0, 0, 0, 0, 0, 256, 0
0, 0, 0, 0, 730, 0, 0, 0, 0, 0, 0, 297, 0
0, 0, 0, 0, 709, 0, 0, 0, 0, 0, 0, 296, 0
0, 0, 0, 0, 741, 0, 0, 0, 0, 0, 0, 279, 0
0, 0, 0, 0, 812, 0, 0, 0, 0, 0, 2, 287, 0
0, 0, 0, 0, 785, 0, 0, 0, 0, 0, 3, 324, 0
0, 0, 0, 0, 800, 0, 0, 0, 0, 0, 3, 305, 0
0, 0, 0, 0, 933, 0, 0, 0, 0, 0, 21, 281, 0
0, 0, 0, 0, 995, 0, 0, 0, 0, 0, 27, 237, 0
0, 0, 0, 0, 1032, 0, 0, 0, 0, 0, 34, 229, 0
0, 0, 0, 0, 1056, 0, 0, 0, 0, 0, 32, 233, 0
0, 0, 0, 0, 1042, 0, 0, 0, 0, 0, 30, 214, 0
0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 32, 225, 0
0, 0, 0, 0, 1052, 0, 0, 0, 0, 0, 22, 231, 0